,Id,Education,Marital_Status,Income,Recency,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Total_spend,Age,Tenure,Total_dependencies,Total_spend_cluster,Income and Expenditure cluster
1978,4507,Graduation,Single,1.3169275950470014,87,1,6,7,8,3,1.4098262035358664,72,12,0,1,0
1979,7023,PhD,Single,-0.06060409020378105,87,4,6,1,4,9,-0.4605996145983347,71,12,3,0,2
1980,6977,Graduation,Together,1.5010082610685123,87,1,10,5,13,6,2.6814125500080537,50,12,1,1,0
1981,4042,Graduation,Divorced,-0.21591221689032347,87,3,4,0,4,8,-0.6178897289905725,53,12,1,0,2
1982,7274,Graduation,Married,1.6555215662264644,87,1,4,7,10,2,3.121066845658646,67,12,0,1,0
1983,2902,Graduation,Together,-2.5102970294209572,87,1,1,0,3,5,-0.8737230475803568,66,12,2,0,1
1984,3332,Graduation,Single,-0.9333711166978241,87,4,3,1,4,8,-0.6463156532783263,39,12,1,0,1
1985,7433,Graduation,Single,-0.9333711166978241,87,4,3,1,4,8,-0.6463156532783263,39,12,1,0,1
1986,9386,Graduation,Together,0.14583755482206995,88,1,5,1,6,6,-0.3525811023048702,62,10,1,0,2
1987,5176,Graduation,Together,-0.9416372605951632,88,1,1,0,3,9,-0.8585625546268881,36,11,1,0,1
1988,10323,Graduation,Married,0.10800405006117221,88,2,4,2,5,5,-0.3829020882118076,72,11,1,0,2
1989,4682,Graduation,Married,0.23851374505569764,88,1,2,2,8,1,-0.3715317184967061,66,11,0,0,2
1990,3083,Graduation,Married,-0.08148140235475264,88,5,6,2,5,7,-0.25214283648814007,50,11,2,0,2
1993,3136,Master,Divorced,0.6388918430575791,88,3,5,3,11,5,0.2974250330751004,62,11,1,2,2
1994,6991,Graduation,Divorced,-0.2220058486095157,88,2,9,3,6,8,0.24815343097632708,73,11,1,2,2
1995,8132,PhD,Married,0.7024245772428962,88,5,9,2,8,7,0.2936349098367332,49,11,2,2,2
1996,503,Master,Married,-1.4209146423351073,88,2,2,0,3,8,-0.8585625546268881,39,11,1,0,1
1997,8148,Master,Together,0.1866913813916108,88,13,6,2,12,5,0.6688571104350836,68,11,2,2,2
1998,2736,Graduation,Married,1.4005958079566059,88,2,5,5,11,2,0.6499064942432476,46,11,1,2,0
1999,8162,Master,Together,-1.7334384673768088,88,1,1,0,3,6,-0.909729218344845,68,11,0,0,1
2000,692,Graduation,Together,-0.5599639625661065,88,1,1,0,2,6,-0.9286798345366808,70,12,2,0,1
2001,7706,2n Cycle,Together,-0.031937527072624636,88,6,11,8,5,8,1.0270237564607816,49,12,1,2,0
2003,2986,Graduation,Married,-0.8797471575689326,89,1,1,0,2,6,-0.9210995880599465,48,10,2,0,1
2004,10812,PhD,Married,-0.052867827325502235,89,1,2,1,3,4,-0.7884452747170954,46,10,1,0,2
2005,2909,PhD,Married,1.629557396292515,89,2,8,4,6,3,1.4363570662044367,50,10,1,1,0
2007,9140,2n Cycle,Together,0.16682084317685358,89,2,2,0,4,6,-0.7865502130979117,64,11,2,0,2
2008,4554,Graduation,Together,-0.019379346920898072,89,4,3,2,8,4,-0.11001321504937098,59,11,1,0,2
2009,7791,Master,Married,-0.5468759013953197,89,2,1,0,3,7,-0.9116242799640285,57,11,2,0,1
2010,5455,PhD,Married,-0.8140948993073748,89,3,2,1,4,7,-0.7278033029032206,53,11,1,0,1
2012,3426,Graduation,Divorced,1.2147665345721963,89,3,5,5,13,8,2.0655175237733876,49,11,1,1,0
2013,5316,Master,Together,-1.3962751749488083,89,1,2,0,4,7,-0.7998156444321969,48,11,0,0,1
2014,1404,Graduation,Together,-0.6601644632703889,89,4,5,1,3,9,-0.5212415864122095,56,11,2,0,1
2015,10598,Graduation,Together,-1.0296504978610612,89,3,2,0,3,8,-0.8888835405338255,57,11,2,0,1
2016,8212,Master,Married,-0.401847466478545,89,2,3,1,4,7,-0.629260098705674,53,11,1,0,1
2017,3233,PhD,Married,0.8144414246722209,89,3,7,8,11,5,1.1577830081844493,59,11,1,2,0
2018,7892,Graduation,Single,-1.5253012030899653,89,2,2,1,3,7,-0.8168711990048492,55,11,0,0,1
2020,5043,Basic,Married,-1.0797772422641554,89,2,4,2,5,7,-0.1365440777179412,73,12,0,0,1
2022,10854,PhD,Married,-0.45155030606639107,90,2,2,0,3,7,-0.8737230475803568,54,10,2,0,1
2023,7419,Master,Divorced,-1.0758561227231098,90,2,2,0,3,6,-0.8926736637721927,56,10,1,0,1
2025,832,PhD,Together,0.9770619094217939,90,3,8,2,10,5,0.4566102090865217,58,10,1,2,0
2026,4964,PhD,Together,1.4240695371009724,90,1,2,11,4,1,1.2354805345709763,66,10,0,1,0
2027,11030,Master,Married,-0.7520988200773323,90,1,1,0,2,6,-0.9286798345366808,48,10,1,0,1
2028,4587,Master,Widow,-0.12551451503865463,90,1,3,1,7,3,-0.45491442974078394,80,11,0,0,2
2029,450,Master,Together,-0.26810549726775246,90,3,1,4,4,3,-0.44733418326404956,66,11,1,0,2
2030,11031,PhD,Married,0.07017054530027447,90,1,1,0,3,5,-0.8831983556762747,74,11,2,0,2
2031,4990,Graduation,Married,0.621882662345747,90,1,11,1,8,7,0.6878077266269194,70,11,0,2,0
2032,221,Graduation,Married,0.07160122405173698,90,3,3,2,4,6,-0.50039590860119,69,11,1,0,2
2033,4351,Graduation,Divorced,-0.536808162033176,90,1,1,1,2,7,-0.8547724313885209,69,11,2,0,1
2034,1357,Graduation,Together,1.456074350652208,90,7,2,5,5,5,2.001085428721146,54,11,3,1,0
2035,5667,PhD,Married,0.7164664242479913,90,3,9,10,4,6,2.2644989937876643,60,12,1,1,0
2036,8867,PhD,Married,1.0688373019230193,90,1,4,10,5,3,3.0699001819406893,36,12,0,1,0
2037,2747,PhD,Married,1.0688373019230193,90,1,4,10,5,3,3.0699001819406893,36,12,0,1,0
2038,7422,Graduation,Single,-0.023936323684815727,90,3,5,1,7,7,-0.2597230829648744,37,12,1,0,2
2039,4148,Graduation,Married,-0.4443969123090785,90,7,5,1,6,8,-0.29951937696772973,52,12,3,0,2
2040,9516,2n Cycle,Divorced,0.09237255999889653,90,2,9,7,10,7,1.370029909533011,53,12,0,1,0
2041,1291,PhD,Together,-1.043427404356626,90,4,6,2,4,8,-0.29383419211017897,46,12,1,0,1
2042,1833,PhD,Single,-0.4336933157240626,91,2,2,1,4,5,-0.7069576250922011,50,10,1,0,1
2043,7270,Graduation,Divorced,0.5090180052859259,91,1,2,3,13,6,1.3927706489632141,43,10,0,1,0
2044,8182,Graduation,Married,-1.2794893983479418,91,4,3,0,4,8,-0.7296983645224041,40,10,1,0,1
2046,1142,PhD,Married,0.4415111634576574,91,2,3,2,9,3,-0.14791444743304275,71,11,1,0,2
2047,451,Graduation,Single,-2.019892146280749,91,1,1,1,2,8,-0.9173094648215793,35,11,1,0,1
2048,7128,PhD,Single,-0.2319676117678473,91,1,1,0,2,7,-0.9305748961558644,47,11,2,0,1
2049,10678,Graduation,Together,1.2641514455486063,91,2,11,2,10,7,0.7787706843477317,65,11,1,2,0
2050,7755,PhD,Married,0.5494479270402186,91,2,9,1,4,8,-0.18013049495916372,70,11,1,0,2
2051,4754,Master,Married,-0.7306916269073005,91,1,2,0,4,4,-0.7278033029032206,58,11,1,0,1
2052,20,2n Cycle,Married,-0.025631942945808343,91,1,2,1,4,4,-0.6122045441330217,59,11,1,0,2
2053,2246,2n Cycle,Married,-0.025631942945808343,91,1,2,1,4,4,-0.6122045441330217,59,11,1,0,2
2054,10307,Graduation,Married,0.15961446131763496,91,3,6,2,8,5,0.03590652962776527,68,11,2,2,2
2055,2147,Graduation,Together,1.5513999459811367,91,1,4,7,11,2,3.359844609675778,55,11,0,1,0
2056,10590,PhD,Together,1.5455182666695686,91,1,4,8,10,2,1.8513755608056424,68,11,0,1,0
2057,6565,Master,Married,1.5695218768329953,91,2,11,4,9,5,2.417998984941535,75,11,1,1,0
2058,6619,Graduation,Married,-0.4747590947012275,91,2,1,0,3,7,-0.8756181091995404,46,11,2,0,1
2059,4817,Graduation,Divorced,-1.3284504045091037,91,1,1,0,2,8,-0.9248897112983137,68,12,0,0,1
2060,4508,Graduation,Single,1.4705401024725513,92,1,2,11,5,1,0.6195855083363102,72,10,0,2,0
2061,4843,Graduation,Single,1.4705401024725513,92,1,2,11,5,1,0.6195855083363102,72,10,0,2,0
2062,9197,Graduation,Married,-0.40550364551006035,92,2,2,0,3,5,-0.8699329243419897,71,10,1,0,1
2063,6237,PhD,Single,-2.1317500294043557,92,0,23,1,1,0,-0.1706551868632458,58,11,2,0,1
2064,6515,Graduation,Together,-0.40290722851666544,92,1,2,0,3,4,-0.8642477394844389,47,11,1,0,1
2065,5954,Master,Divorced,-0.2520501023902286,92,2,5,0,4,8,-0.5951489895603694,52,11,1,0,2
2066,7938,PhD,Together,0.21954400457334275,92,2,3,2,10,3,-0.1081181534301874,66,11,1,0,2
2067,961,Graduation,Married,1.4487619925891773,92,2,7,3,5,4,0.6707521720542671,52,11,1,2,0
2068,1764,Graduation,Single,-0.7110860292020734,92,4,5,1,5,8,-0.44733418326404956,49,11,1,0,1
2069,1916,Master,Married,-0.08683320064726058,92,5,7,1,6,7,-0.13085889286039043,70,11,1,0,2
2070,6941,Graduation,Single,-0.8341773899297561,92,1,2,1,2,7,-0.7789699666211775,53,11,0,0,1
2071,5562,Graduation,Married,0.6739169784174578,92,2,7,2,10,6,0.4338694696563187,50,11,1,2,2
2072,1517,Graduation,Single,-0.8770977524736318,92,1,1,0,3,7,-0.8623526778652553,55,11,1,0,1
2073,7286,Graduation,Together,-0.2992095130865857,92,1,2,0,2,10,-0.8547724313885209,56,11,1,0,1
2075,5631,Graduation,Single,0.12676183813590303,92,1,5,4,8,4,0.3523818200314244,33,11,0,2,2
2076,1951,Basic,Married,-0.685121859268124,92,6,11,2,8,9,0.6309558780514117,43,11,0,2,2
2077,123,Graduation,Widow,1.0423432509700097,92,2,4,5,4,2,0.9227953674056842,73,11,1,2,0
2078,9451,Graduation,Married,1.3863420085438867,92,3,10,4,9,7,2.1830113441627703,59,12,1,1,0
2080,3298,Master,Married,0.29664169284660075,92,7,9,6,9,8,1.2241101648558748,68,12,1,1,0
2081,6730,Graduation,Married,-0.4438670312900183,92,3,2,0,3,8,-0.8566674930077045,70,12,2,0,1
2082,9916,Graduation,Married,-0.4438670312900183,92,3,2,0,3,8,-0.8566674930077045,70,12,2,0,1
2083,2227,2n Cycle,Together,-1.106642209930507,92,2,3,1,5,6,-0.5610378804150649,66,12,0,0,1
2084,946,2n Cycle,Together,-1.106642209930507,92,2,3,1,5,6,-0.5610378804150649,66,12,0,0,1
2085,3745,2n Cycle,Married,-1.2740316238516218,92,2,3,0,3,8,-0.7638094736677087,36,12,1,0,1
2086,4094,Graduation,Married,0.6978146123770725,92,4,5,1,5,6,-0.4113280124995614,63,12,2,0,2
2087,8588,Graduation,Married,0.6978146123770725,92,4,5,1,5,6,-0.4113280124995614,63,12,2,0,2
2088,3916,PhD,Together,0.10037376338670544,92,3,7,3,12,7,0.7276040206297747,53,12,1,2,2
2089,9135,Graduation,Together,-1.0688616932715154,92,2,1,1,2,8,-0.8377168768158686,74,12,2,0,1
2090,1755,2n Cycle,Together,-0.11502287086126282,93,1,1,1,4,3,-0.7429637958566893,36,10,1,0,2
2091,2875,Graduation,Married,1.0411245246261713,93,1,3,7,13,2,0.7579250065367121,46,10,0,2,0
2092,2008,Graduation,Married,1.6006788807537347,93,1,4,5,9,2,1.218424979998324,46,10,0,1,0
2093,10925,Graduation,Married,1.5501812196372982,93,1,3,10,11,1,0.9417459835975202,41,10,0,2,0
2094,1604,Master,Married,-0.0011514398652274472,93,3,2,2,6,5,-0.532611956127311,64,11,1,0,2
2095,5389,Graduation,Married,0.08188091582150472,93,3,6,2,5,7,-0.3014144385869133,60,11,2,0,2
2096,2878,PhD,Married,1.064916182381974,93,2,4,2,7,3,-0.17444531010161296,77,11,1,0,2
2097,4440,Master,Married,0.886240302754877,93,1,8,3,6,7,0.07570282363062061,60,11,1,2,2
2098,1324,Graduation,Married,-0.4505435321301767,93,2,3,0,3,8,-0.7865502130979117,36,11,1,0,1
2099,6262,Master,Single,1.3163447259260352,93,1,3,10,8,2,2.0219311065321652,62,11,0,1,0
2100,3628,Basic,Single,-1.7134619529582396,93,2,2,1,2,9,-0.8073958909089313,37,11,1,0,1
2101,3641,Graduation,Married,-1.7883871290533508,93,2,2,0,3,6,-0.8907786021530091,48,11,1,0,1
2102,322,Graduation,Together,-0.2554413409122138,93,2,2,0,3,4,-0.8813032940570912,46,11,2,0,1
2103,175,Graduation,Married,1.30230287892094,93,2,8,4,8,4,1.7755730960382987,38,11,1,1,0
2104,6988,Graduation,Married,1.30230287892094,93,2,8,4,8,4,1.7755730960382987,38,11,1,1,0
2105,8204,2n Cycle,Married,1.6249474314266914,93,1,4,4,9,2,1.540585455259534,53,12,0,1,0
2106,7476,Master,Single,0.8794578257109065,93,4,5,4,10,4,1.4458323743003545,60,12,1,1,0
2107,5221,Graduation,Married,0.2902301325159724,93,4,10,7,5,8,0.7067583428187553,67,12,1,2,2
2108,8970,PhD,Married,0.7754951697712967,93,4,6,2,7,5,0.045381837723683205,52,12,1,2,2
2110,5831,Graduation,Married,1.6158864660007621,93,3,5,5,5,8,2.4805360183745933,57,12,1,1,0
2111,1010,Graduation,Together,-0.02351241886956757,94,2,1,1,3,3,-0.8111860141472984,47,10,3,0,2
2113,5896,Master,Married,1.3787647099713258,94,1,4,4,6,2,-0.20666135762773394,37,10,0,0,2
2114,3515,Graduation,Single,0.7912326360373845,94,1,4,0,4,5,-0.6557909613742442,72,10,1,0,2
2115,5324,PhD,Married,0.5785383949866232,94,5,5,3,6,5,-0.15928481714814427,43,10,1,0,2
2116,6534,Graduation,Together,0.027250182756398872,94,1,2,0,3,5,-0.8320316919583178,50,10,1,0,2
2117,8373,Basic,Together,-1.2071076511443195,94,1,1,0,3,5,-0.9040440334872942,45,11,1,0,1
2118,3829,Basic,Together,-1.2071076511443195,94,1,1,0,3,5,-0.9040440334872942,45,11,1,0,1
2119,4501,Master,Single,1.1926175079754804,94,1,3,7,9,1,1.8419002527097244,59,11,0,1,0
2120,4179,Graduation,Together,-1.2268722131552647,94,1,1,1,3,4,-0.8547724313885209,65,11,0,0,1
2121,2292,Graduation,Single,-1.3272316781652653,94,1,1,0,3,5,-0.9135193415832121,39,11,1,0,1
2122,9239,Master,Married,0.7708852049054731,94,1,2,1,4,3,-0.7202230564264862,63,11,2,0,2
2123,8953,Master,Single,-0.613799874102622,94,2,1,0,3,8,-0.8926736637721927,59,11,3,0,1
2124,10258,Master,Single,-0.613799874102622,94,2,1,0,3,8,-0.8926736637721927,59,11,3,0,1
2126,10402,Graduation,Married,-0.6323457097697288,94,2,1,0,3,8,-0.8850934172954583,57,11,2,0,1
2127,11114,Graduation,Together,-1.4687628983562426,94,3,2,1,3,7,-0.7998156444321969,54,11,1,0,1
2128,9553,Graduation,Married,-2.112886265125813,94,1,0,0,3,6,-0.9305748961558644,37,11,0,0,1
2129,6055,Graduation,Married,1.2850287576995778,94,1,5,5,8,3,1.5140545925909636,45,12,0,1,0
2130,4786,Graduation,Married,1.4812966871594733,94,4,10,3,12,6,1.1426225152309806,47,12,2,2,0
2131,5015,Master,Married,-0.6806708587080184,94,2,2,2,3,7,-0.6520008381358771,48,12,1,0,1
2132,8560,Graduation,Single,0.0749394744718162,94,1,6,4,7,6,0.3296410806012213,32,12,0,2,2
2133,3469,PhD,Divorced,-0.6828963589880711,94,3,3,0,3,9,-0.7638094736677087,47,12,2,0,1
2134,5885,2n Cycle,Married,-0.6192576485989421,94,7,4,1,4,8,-0.5591428187958812,51,12,3,0,1
2135,3310,2n Cycle,Married,-0.6192576485989421,94,7,4,1,4,8,-0.5591428187958812,51,12,3,0,1
2136,2134,Graduation,Single,0.33516404293227675,94,4,5,5,8,5,0.35617194326979157,72,12,1,2,2
2137,2532,Master,Single,1.381891007983781,95,1,2,4,6,5,2.169745912828485,37,10,0,1,0
2138,2579,Graduation,Married,1.25784586142179,95,4,6,7,9,4,0.6233756315746775,67,11,1,2,0
2139,3117,Graduation,Single,-2.5102970294209572,95,3,6,1,5,7,-0.1062230918110038,69,11,1,0,1
2140,5623,Master,Married,-0.83931723581464,95,1,1,1,2,7,-0.8623526778652553,44,11,1,0,1
2142,9523,Graduation,Together,-0.3653916523672038,95,1,0,0,3,4,-0.9305748961558644,42,11,1,0,1
2143,5268,Graduation,Married,-0.9503273093077503,95,2,1,0,4,7,-0.8528773697693374,64,11,2,0,1
2144,1545,Graduation,Married,-0.4698312012239677,95,6,7,2,5,8,-0.11948852314528892,38,11,1,0,2
2145,2254,Graduation,Married,1.1734358150855013,95,1,9,6,5,5,1.7983138354685018,41,11,0,1,0
2146,2661,Graduation,Single,-1.5193665356764912,95,4,2,0,4,5,-0.8756181091995404,60,11,2,0,1
2147,3130,Graduation,Single,-1.5193665356764912,95,4,2,0,4,5,-0.8756181091995404,60,11,2,0,1
2148,5847,Graduation,Divorced,1.1936242819116947,95,3,7,3,10,5,0.712443527676306,55,11,1,2,0
2149,5863,Graduation,Married,0.017394395801879292,95,4,6,3,8,5,0.28226454012163166,71,11,1,2,2
2151,2931,Graduation,Divorced,1.296739128220808,95,0,6,7,9,3,1.2999126296232184,46,12,0,1,0
2152,1890,2n Cycle,Together,-0.28304814200524986,95,1,1,0,2,7,-0.9116242799640285,53,12,2,0,1
2153,5589,Graduation,Divorced,0.24418347195964168,95,3,9,2,10,7,0.5437830435689668,60,12,1,2,2
2154,10172,Graduation,Single,1.1276011069367946,95,1,4,5,11,3,1.9556039498607396,36,12,0,1,0
2155,6729,Graduation,Single,1.1276011069367946,95,1,4,5,11,3,1.9556039498607396,36,12,0,1,0
2156,10492,Graduation,Together,-0.48164754794901005,96,1,0,0,3,2,-0.9400502042517823,65,10,3,0,1
2157,2939,Master,Together,1.697965035853186,96,1,4,6,4,2,2.1318446804448135,54,10,0,1,0
2158,5948,Graduation,Single,0.5279347576663748,96,2,4,1,5,5,-0.509871216697108,49,10,1,0,2
2159,574,Graduation,Married,-0.25708397207130046,96,1,1,1,4,2,-0.7221181180456698,60,10,0,0,2
2160,3266,Graduation,Married,-0.25708397207130046,96,1,1,1,4,2,-0.7221181180456698,60,10,0,0,2
2161,10500,Graduation,Married,-0.8273419247838796,96,2,3,0,4,5,-0.7732847817636267,40,10,1,0,1
2162,7987,Graduation,Married,0.9735117065940907,96,4,8,1,6,6,-0.08727247561916793,55,10,1,0,2
2163,1135,Master,Together,-1.601869010344163,96,5,3,0,4,7,-0.8699329243419897,64,10,2,0,1
2164,24,Master,Together,-1.601869010344163,96,5,3,0,4,7,-0.8699329243419897,64,10,2,0,1
2165,7244,Graduation,Single,-2.5102970294209572,96,3,2,1,4,6,-0.7240131796648533,73,10,3,0,1
2168,3336,PhD,Together,1.0067882345910708,96,3,2,4,5,7,0.8375175945424228,76,11,1,2,0
2169,5644,Graduation,Together,-0.2735102836621664,96,2,5,1,7,7,-0.2710934526799759,67,11,1,0,2
2170,1295,Graduation,Married,-2.5102970294209572,96,1,6,5,7,4,0.4149188534644828,61,11,1,2,1
2171,6663,PhD,Single,0.19956749015477349,96,1,3,1,4,5,-0.661476146231795,84,11,0,0,2
2172,10262,Graduation,Married,-1.711660357493435,96,4,3,1,3,5,-0.8585625546268881,44,11,2,0,1
2173,456,2n Cycle,Married,-2.112886265125813,96,2,2,0,3,8,-0.8907786021530091,38,11,1,0,1
2174,3270,2n Cycle,Together,-1.6032996890956255,96,4,3,1,3,9,-0.7164329331881191,46,11,1,0,1
2175,5748,Graduation,Married,0.6559540118713173,96,3,5,2,6,5,-0.058846551331414115,59,12,1,2,2
2176,8952,Master,Married,0.9640798244548192,96,2,6,5,10,3,0.6688571104350836,71,12,1,2,0
2177,3921,2n Cycle,Widow,-1.0024146134813672,96,1,4,1,4,8,-0.5705131885109828,72,12,0,0,1
2180,8310,Graduation,Together,1.1004182106590068,96,3,10,4,7,6,1.8058940819452363,60,12,1,1,0
2181,6382,Graduation,Together,0.0752044149813463,97,1,1,0,3,4,-0.8566674930077045,71,10,2,0,2
2182,8439,Graduation,Together,0.8493605838282876,97,2,6,3,4,4,0.7503447600599779,60,10,2,2,0
2183,7613,2n Cycle,Together,0.12156900414911315,97,2,5,1,6,6,-0.3412107325897687,50,10,1,0,2
2184,48,Graduation,Together,0.44437252096058244,97,2,4,1,3,6,-0.6103094825138381,60,10,1,0,2
2185,5046,Graduation,Divorced,1.640313980979437,97,2,10,6,7,4,2.1451101117790983,66,10,1,1,0
2186,3231,Graduation,Married,-0.49828581194750005,97,1,1,0,3,8,-0.9021489718681106,51,11,1,0,1
2187,7181,Graduation,Married,-0.9011543507389644,97,2,2,0,3,8,-0.8604576162460716,47,11,1,0,1
2188,1663,PhD,Together,-0.7064230762343437,97,1,2,0,2,9,-0.8661428011036224,46,11,1,0,1
2189,5441,PhD,Widow,0.35694215281565067,97,2,5,2,6,5,-0.22371691220038623,59,11,1,0,2
2190,8602,Graduation,Divorced,1.1952669130707811,97,2,7,6,11,4,1.0289188180799653,60,11,1,2,0
2191,9925,PhD,Together,-0.40852396731870344,97,3,4,2,3,7,-0.5496675106999633,43,11,1,0,1
2193,6568,Graduation,Married,-0.4607172476961324,97,1,2,0,3,7,-0.8092909525281148,40,11,1,0,1
2194,3032,Graduation,Married,-1.208379365590064,97,3,4,0,4,9,-0.5932539279411858,40,11,1,0,1
2195,5153,PhD,Married,1.610375703402536,97,2,11,10,11,6,1.9385483952880873,57,11,1,1,0
2196,4127,PhD,Married,1.610375703402536,97,2,11,10,11,6,1.9385483952880873,57,11,1,1,0
2197,9940,Graduation,Together,0.9318630584959595,97,2,6,4,4,3,0.9531163533126217,66,12,1,2,0
2198,7527,Master,Divorced,-1.251935585356812,97,3,2,1,3,8,-0.8149761373856655,56,12,1,0,1
2199,3406,Graduation,Single,-0.0734272108650377,97,4,3,2,7,3,-0.348790979066503,60,12,1,0,2
2200,9771,2n Cycle,Single,-1.2740316238516218,97,6,5,1,5,9,-0.4492292448832332,36,12,1,0,1
2201,6722,PhD,Married,1.2211780949028246,98,3,10,3,7,6,0.4945114414701935,70,10,1,2,0
2202,213,PhD,Single,-1.2867487683090666,98,4,2,1,3,7,-0.868037862722806,61,10,2,0,1
2203,8541,2n Cycle,Married,-1.202391710074684,98,2,2,0,4,5,-0.8813032940570912,34,10,1,0,1
2205,8070,PhD,Married,0.3628238321272188,98,1,3,3,5,3,-0.4587045529791511,51,10,1,0,2
2206,313,Graduation,Widow,1.3819439960856872,98,1,6,5,10,3,2.9978878404117126,56,11,0,1,0
2209,2320,2n Cycle,Married,-0.018531537290401762,98,5,11,1,6,9,0.24436330773795992,46,11,1,2,2
2210,966,Graduation,Married,-0.15078983964782583,98,6,6,2,11,5,0.3504867584122408,58,11,1,2,2
2211,9706,PhD,Single,-0.8379925332669895,98,2,2,1,3,8,-0.780865028240361,50,11,1,0,1
2213,5602,PhD,Together,1.0384751195308703,98,1,8,7,12,3,1.4704681753497413,35,11,0,1,0
2214,2202,Graduation,Together,-0.3296246835806408,98,1,1,0,4,5,-0.8282415687199507,46,11,1,0,1
2215,9645,Graduation,Married,0.9122044726888264,98,1,9,4,10,6,1.576591626024022,56,12,0,1,0
2216,7230,PhD,Divorced,0.17148379614458328,98,6,4,5,7,6,-0.024735442186109537,64,12,1,2,2
2217,5675,PhD,Divorced,0.17148379614458328,98,6,4,5,7,6,-0.024735442186109537,64,12,1,2,2
2220,5871,Master,Together,-1.2173343548121813,98,3,6,1,6,8,-0.07400704428488282,45,12,0,0,1
2221,3846,Graduation,Married,-0.2552823766064958,98,4,6,1,4,8,-0.44733418326404956,50,12,1,0,2
2222,10001,2n Cycle,Together,-2.112886265125813,98,4,2,1,3,9,-0.7694946585252594,39,12,1,0,1
2223,2831,Graduation,Together,1.6448179696414487,99,2,7,7,10,3,1.2752768285738316,48,10,1,1,0
2224,868,Graduation,Married,-0.13674799264273071,99,1,2,0,3,6,-0.8358218151966851,58,10,1,0,2
2225,7212,Graduation,Married,-0.13674799264273071,99,1,2,0,3,6,-0.8358218151966851,58,10,1,0,2
2226,1743,Graduation,Single,1.1839804473647992,99,1,2,3,5,1,0.5589435365224354,50,10,0,2,0
2227,2415,Graduation,Together,0.8050625306348554,99,3,5,3,5,4,0.8469929026383408,62,10,1,2,0
2228,7947,Graduation,Married,-0.27255649782785807,99,1,1,0,3,5,-0.8888835405338255,55,10,2,0,1
2229,2106,2n Cycle,Married,-1.4436465380527896,99,1,1,0,3,8,-0.8945687253913762,50,10,0,0,1
2230,3363,2n Cycle,Married,-1.4436465380527896,99,1,1,0,3,8,-0.8945687253913762,50,10,0,0,1
2231,8595,Graduation,Widow,-0.2620648536504662,99,2,1,1,3,5,-0.8320316919583178,51,10,1,0,1
2232,7232,Graduation,Widow,-0.2620648536504662,99,2,1,1,3,5,-0.8320316919583178,51,10,1,0,1
2233,7829,2n Cycle,Divorced,-0.5688129755844117,99,1,2,1,2,5,-0.8358218151966851,124,11,1,0,1
2234,9977,Graduation,Divorced,1.6705171990658678,99,3,9,3,5,4,0.4319744080371351,51,11,1,2,0
2235,10142,PhD,Divorced,1.0121400328835788,99,2,5,2,11,4,0.3466966351738736,48,11,1,2,2
2236,5263,2n Cycle,Married,-0.8646985366276232,99,1,1,0,3,8,-0.8547724313885209,47,11,1,0,1
2237,22,Graduation,Divorced,-0.056418030153205526,99,2,6,1,5,8,-0.37342678011588964,48,12,1,0,2
2238,528,Graduation,Married,0.977326849931324,99,1,5,4,10,3,1.6618693988872835,46,12,0,1,0
